filename,length,attack_runtime,source_dB,noise_loudness,high_pertubation_bound,low_pertubation_bound,first_hit,best_hit
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-104137.wav,102528,23358.81252002716,71.95828914642334,-5.937689233143715,2000.0,0.0031433701515197754,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-104193.wav,105216,23358.81252002716,85.13916015625,-19.118560242970375,2000.0,0.012542724609375,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-104208.wav,105984,23358.81252002716,88.62469673156738,-22.604096818287758,2000.0,0.00146484375,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-104433.wav,109440,23358.81252002716,90.01132011413574,-23.990720200856117,2000.0,0.005126953125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-104599.wav,107136,23358.81252002716,88.07235717773438,-22.05175726445475,2000.0,0.00048828125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-104615.wav,100608,23358.81252002716,89.97916221618652,-23.9585623029069,2000.0,0.00048828125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-104620.wav,106752,23358.81252002716,88.2606315612793,-22.240031647999672,2000.0,0.001953125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-104840.wav,111360,23358.81252002716,90.09404182434082,-50.86358071890997,91.521484375,0.0002899169921875,230.0,1730.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-104855.wav,107136,23358.81252002716,74.7914457321167,-8.770845818837074,2000.0,0.009731054306030273,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-105482.wav,109824,23358.81252002716,84.70905303955078,-18.688453126271156,2000.0,0.002685546875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-105531.wav,102144,23358.81252002716,84.9407958984375,-18.920195985157875,2000.0,0.004683017730712891,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-105639.wav,109824,23358.81252002716,72.16196060180664,-6.1413606885270156,2000.0,0.00234222412109375,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-105688.wav,109824,23358.81252002716,87.65654563903809,-21.63594572575846,2000.0,0.00048828125,1410.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-105730.wav,108672,23358.81252002716,76.97855472564697,-10.957954812367348,2000.0,0.0023193359375,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-105787.wav,111744,23358.81252002716,71.9099235534668,-45.661202596864044,20.5322265625,0.0004687309265136719,140.0,2920.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-106148.wav,104064,23358.81252002716,83.86137962341309,-17.84077971013346,2000.0,0.00067138671875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-106468.wav,98304,23358.81252002716,88.4030818939209,-22.382481980641273,2000.0,0.0001220703125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-106587.wav,111744,23358.81252002716,89.85856056213379,-52.910915616361876,70.369140625,0.00037860870361328125,480.0,4950.0
